"caseid","locationid","locationname","time","coastlength","length_protected","ssp","pfl","dr","slr","seadikecost_factor","migr","migrcost","migrlevel","migration_submergence_cummulative","migrationcost_submergence_cummulative","landloss_submergence_cummulative","par_cummulative","totalpop","migration_submergence_cummulative_relative","seafloodcost_cummulative","protectioncost_cummulative","migration_submergence_cummulative_mean","migration_submergence_cummulative_min","migration_submergence_cummulative_max","migration_submergence_cummulative_relative_mean","migration_submergence_cummulative_relative_min","migration_submergence_cummulative_relative_max","landloss_submergence_cummulative_mean","landloss_submergence_cummulative_min","landloss_submergence_cummulative_max","par_cummulative_mean","par_cummulative_min","par_cummulative_max","migrationcost_submergence_cummulative_mean","migrationcost_submergence_cummulative_min","migrationcost_submergence_cummulative_max","seafloodcost_cummulative_mean","seafloodcost_cummulative_min","seafloodcost_cummulative_max","protectioncost_cummulative_mean","protectioncost_cummulative_min","protectioncost_cummulative_max"
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,35912.8679554285,"SSP1","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",22510.28118,1081409.206,62017.4063,126937.8594,7090826.5,0.317456380860539,1856396.15,2633590.988,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,39286.9277616413,"SSP1","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",21026.168425,1000102.1855,62764.675425,140103.2288,7090826.5,0.29652634181643,1799960.388,2694014.3135,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,42723.8140923474,"SSP1","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",21102.145655,979237.9205,62727.07623,158589.565,7090826.5,0.297597828052908,1795288.7685,2756091.3195,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,46793.7129932735,"SSP1","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",21578.20954,986638.6445,62695.95655,182990.932,7090826.5,0.304311627706587,2007680.9475,2813888.02,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,50358.8750924859,"SSP1","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",21991.098955,1008915.632,63446.5661,207672.9295,7090826.5,0.310134494970368,2331031.645,2861535.1155,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,35097.5318751009,"SSP2","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",23987.686335,1019923.708,62214.05905,142245.15,9225808,0.260006346706977,1670199.5615,2574837.867,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,38297.4803925427,"SSP2","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",23061.40102,949594.5945,63148.85595,167414.0765,9225808,0.2499661928798,1650779.615,2612923.902,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,42226.1954034064,"SSP2","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",22871.83894,908133.1935,62963.51103,183364.736,9225808,0.247911499350518,1634937.7315,2692916.015,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,46528.3611149881,"SSP2","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",22931.506005,885418.4495,62801.9481,202810.767,9225808,0.248558240156309,1802518.3805,2777122.0525,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,50358.4826068673,"SSP2","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",23535.62692,899364.444,63553.45955,230605.3185,9225808,0.255106402821303,2020403.885,2843182.0215,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,31121.8662897618,"SSP3","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",29119.957205,1001776.621,63756.43715,192323.8165,12808897,0.227341645459402,1236537.835,2246899.5845,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,36066.9186389241,"SSP3","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",26269.27512,837174.052,63581.48965,204120.7025,12808897,0.205086160970769,1158617.441,2460435.7035,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,40477.2167439554,"SSP3","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",25216.90018,751566.541,63461.5033,220119.6215,12808897,0.196870192491984,1171708.516,2596894.389,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,45225.8407728765,"SSP3","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",26188.94627,733897.7565,63631.76705,253251.3235,12808897,0.204459027736736,1289690.365,2693110.954,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,49916.2008769307,"SSP3","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",26444.17783,717440.783,64584.93785,279468.7695,12808897,0.206451639278542,1426228.44,2796683.4205,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,33412.1833485039,"SSP4","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",27379.75691,994360.897,63458.7201,163771.0035,9472056,0.289058224634652,1527680.495,2455206.426,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,36979.3703248659,"SSP4","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",24511.078355,889210.482,63453.7291,172347.9305,9472056,0.258772523673847,1441788.61,2546594.427,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,41729.4500098918,"SSP4","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",23221.994825,819717.1495,63212.8436,183030.1895,9472056,0.245163191866687,1411152.113,2667103.573,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,45487.8956840131,"SSP4","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",23428.139955,800946.27,63333.43685,209857.6975,9472056,0.247339542281,1597768.855,2730808.5,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,49870.8718308005,"SSP4","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",23586.537435,798045.687,64606.7123,231068.666,9472056,0.24901180308689,1757249.1125,2821779.157,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,42315.0301851453,"SSP5","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",20531.78134,1166668.7415,60273.13847,114589.8132,7660461.5,0.268022773040502,2504040.435,3047773.9555,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,43566.6594064059,"SSP5","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",18886.600475,1094051.2465,61196.82355,122496.4046,7660461.5,0.246546509958963,2414265.227,3010159.929,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,44258.2545163725,"SSP5","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",19971.63282,1163149.623,62355.86792,148410.985,7660461.5,0.260710569722203,2548245.578,2887793.4995,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,47604.3691181038,"SSP5","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",20311.617595,1181710.407,62374.35415,164291.5495,7660461.5,0.26514874586864,2747470.435,2911804.9175,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,51359.0263895784,"SSP5","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",21038.66749,1221616.5685,62352.9317,186980.118,7660461.5,0.274639687047575,3136829.72,2955414.823,23228.1210712,18886.600475,29119.957205,0.257287903697605,0.196870192491984,0.317456380860539,62958.728281,60273.13847,64606.7123,183554.52614,114589.8132,279468.7695,955602.83214,717440.783,1221616.5685,1837538.81,1158617.441,3136829.72,2723542.59494,2246899.5845,3047773.9555
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,34311.6041100444,"SSP1","Table protection levels","Discount rate 0.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",29494.3136,1462749.7875,126301.7321,127232.015,7090826.5,0.415950292959502,1814618.24,2767188.74,29125.8549104,25455.38007,36539.33385,0.323294416524008,0.243996023232914,0.415950292959502,126386.970728,122888.9949,128764.0347,161133.33744,115400.1775,226149.0625,1251694.34768,878913.827,1672191.922,1812047.52002,1111054.4105,3073919.062,2902044.90772,2350412.461,3203100.848
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,37039.5045383992,"SSP1","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",27790.83523,1365785.699,126182.67465,135989.91435,7090826.5,0.391926600234825,1756751.08,2820233.21,29125.8549104,25455.38007,36539.33385,0.323294416524008,0.243996023232914,0.415950292959502,126386.970728,122888.9949,128764.0347,161133.33744,115400.1775,226149.0625,1251694.34768,878913.827,1672191.922,1812047.52002,1111054.4105,3073919.062,2902044.90772,2350412.461,3203100.848
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,40490.5555977318,"SSP1","Table protection levels","Discount rate 3.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",26789.31287,1305151.3675,126202.1636,145171.6707,7090826.5,0.377802402442085,1789722.2805,2902487.426,29125.8549104,25455.38007,36539.33385,0.323294416524008,0.243996023232914,0.415950292959502,126386.970728,122888.9949,128764.0347,161133.33744,115400.1775,226149.0625,1251694.34768,878913.827,1672191.922,1812047.52002,1111054.4105,3073919.062,2902044.90772,2350412.461,3203100.848
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,44687.137315074,"SSP1","Table protection levels","Discount rate 4.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",26046.31774,1239168.6905,125530.0491,150485.844,7090826.5,0.367324143948523,1941947.0535,3037296.6045,29125.8549104,25455.38007,36539.33385,0.323294416524008,0.243996023232914,0.415950292959502,126386.970728,122888.9949,128764.0347,161133.33744,115400.1775,226149.0625,1251694.34768,878913.827,1672191.922,1812047.52002,1111054.4105,3073919.062,2902044.90772,2350412.461,3203100.848
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,49171.7902196739,"SSP1","Table protection levels","Discount rate 6.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",26547.471695,1230937.166,126225.45535,166758.558,7090826.5,0.374391782044025,2179129.5985,3145533.684,29125.8549104,25455.38007,36539.33385,0.323294416524008,0.243996023232914,0.415950292959502,126386.970728,122888.9949,128764.0347,161133.33744,115400.1775,226149.0625,1251694.34768,878913.827,1672191.922,1812047.52002,1111054.4105,3073919.062,2902044.90772,2350412.461,3203100.848
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,33640.6832048716,"SSP2","Table protection levels","Discount rate 0.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",31753.05442,1375854.1825,126517.80335,142987.7355,9225808,0.344176406229135,1629993.797,2703628.771,29125.8549104,25455.38007,36539.33385,0.323294416524008,0.243996023232914,0.415950292959502,126386.970728,122888.9949,128764.0347,161133.33744,115400.1775,226149.0625,1251694.34768,878913.827,1672191.922,1812047.52002,1111054.4105,3073919.062,2902044.90772,2350412.461,3203100.848
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,36770.2325724037,"SSP2","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",29535.487025,1251641.8675,126370.0849,150637.6645,9225808,0.32013984059716,1596445.321,2763413.341,29125.8549104,25455.38007,36539.33385,0.323294416524008,0.243996023232914,0.415950292959502,126386.970728,122888.9949,128764.0347,161133.33744,115400.1775,226149.0625,1251694.34768,878913.827,1672191.922,1812047.52002,1111054.4105,3073919.062,2902044.90772,2350412.461,3203100.848
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,40092.4951399062,"SSP2","Table protection levels","Discount rate 3.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",28445.65587,1182908.4155,126286.75515,160294.728,9225808,0.308326987403163,1607039.473,2867000.2205,29125.8549104,25455.38007,36539.33385,0.323294416524008,0.243996023232914,0.415950292959502,126386.970728,122888.9949,128764.0347,161133.33744,115400.1775,226149.0625,1251694.34768,878913.827,1672191.922,1812047.52002,1111054.4105,3073919.062,2902044.90772,2350412.461,3203100.848
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,44535.0293043051,"SSP2","Table protection levels","Discount rate 4.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",28114.33583,1120369.735,126063.2146,170885.011,9225808,0.30473575680309,1760598.505,3014161.7665,29125.8549104,25455.38007,36539.33385,0.323294416524008,0.243996023232914,0.415950292959502,126386.970728,122888.9949,128764.0347,161133.33744,115400.1775,226149.0625,1251694.34768,878913.827,1672191.922,1812047.52002,1111054.4105,3073919.062,2902044.90772,2350412.461,3203100.848
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,48498.8960967157,"SSP2","Table protection levels","Discount rate 6.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",28697.955175,1122363.6565,127189.9164,190367.5535,9225808,0.311061699690694,2054573.76,3082361.272,29125.8549104,25455.38007,36539.33385,0.323294416524008,0.243996023232914,0.415950292959502,126386.970728,122888.9949,128764.0347,161133.33744,115400.1775,226149.0625,1251694.34768,878913.827,1672191.922,1812047.52002,1111054.4105,3073919.062,2902044.90772,2350412.461,3203100.848
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP3+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,30073.1152286204,"SSP3","Table protection levels","Discount rate 0.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",36539.33385,1260203.429,127640.1537,173845.217,12808897,0.285265264058256,1200618.875,2350412.461,29125.8549104,25455.38007,36539.33385,0.323294416524008,0.243996023232914,0.415950292959502,126386.970728,122888.9949,128764.0347,161133.33744,115400.1775,226149.0625,1251694.34768,878913.827,1672191.922,1812047.52002,1111054.4105,3073919.062,2902044.90772,2350412.461,3203100.848
"robust_protection_migration__on+migrLevel_001_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP3+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,34399.3764155116,"SSP3","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel   1.0",33997.44735,1069457.0505,127479.493,184882.731,12808897,0.265420569390167,1124740.145,2574621.743,29125.8549104,25455.38007,36539.33385,0.323294416524008,0.243996023232914,0.415950292959502,126386.970728,122888.9949,128764.0347,161133.33744,115400.1775,226149.0625,1251694.34768,878913.827,1672191.922,1812047.52002,1111054.4105,3073919.062,2902044.90772,2350412.461,3203100.848
